mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0995441198348999,0.003438447689211209,0.005096030235290527,0.0008303794028260293,0.01,31,"{'learning_rate': 0.01, 'num_leaves': 31}",-1.5470632316801995,-0.8005357347997447,-0.7272251901089021,-0.6343870688915543,-0.6150952826383451,-0.5844986405702405,-0.7919615654142774,-0.5555019773536242,-0.7962630307314713,-0.9939149223488868,-0.8046446644537246,0.27725499056689884,7
0.15111377239227294,0.009770174597949165,0.006296277046203613,0.000780727346296669,0.01,50,"{'learning_rate': 0.01, 'num_leaves': 50}",-1.550689860315345,-0.8066570131048071,-0.7282881211158423,-0.6384715502947136,-0.6170991660223217,-0.5809605045721177,-0.7892737379803594,-0.5585822484453675,-0.7923366336329751,-0.9950829696239589,-0.8057441805107807,0.27792595255834823,8
0.15061407089233397,0.009376069899440129,0.005996394157409668,0.000773986903990079,0.01,100,"{'learning_rate': 0.01, 'num_leaves': 100}",-1.550689860315345,-0.8066570131048071,-0.7282881211158423,-0.6384715502947136,-0.6170991660223217,-0.5809605045721177,-0.7892737379803594,-0.5585822484453675,-0.7923366336329751,-0.9950829696239589,-0.8057441805107807,0.27792595255834823,8
0.09934341907501221,0.008268012304646973,0.005596756935119629,0.0010191783231411555,0.1,31,"{'learning_rate': 0.1, 'num_leaves': 31}",-0.894387140117518,-0.6133102830900802,-0.6432616128661466,-0.5738935993281707,-0.5193606658644287,-0.5733531508948302,-0.7356742010135312,-0.4922944880591882,-0.8120281980594978,-0.9124754875917087,-0.6770038826885101,0.14488467611637115,1
0.1531125545501709,0.014350300337495505,0.006096601486206055,0.0012197741870593882,0.1,50,"{'learning_rate': 0.1, 'num_leaves': 50}",-0.9089009985510822,-0.6041414281397502,-0.6417026238688177,-0.5527484803740353,-0.48191169106707576,-0.5885461031122162,-0.7667271592754998,-0.5159731642782193,-0.7816132354223846,-0.9467546314582543,-0.6789019515547335,0.15469655801805263,2
0.15531041622161865,0.008794174518481789,0.0061966896057128905,0.0009792633132222623,0.1,100,"{'learning_rate': 0.1, 'num_leaves': 100}",-0.9089009985510822,-0.6041414281397502,-0.6417026238688177,-0.5527484803740353,-0.48191169106707576,-0.5885461031122162,-0.7667271592754998,-0.5159731642782193,-0.7816132354223846,-0.9467546314582543,-0.6789019515547335,0.15469655801805263,2
0.10773873329162598,0.003734082386092063,0.005896329879760742,0.0009428597723569723,0.2,31,"{'learning_rate': 0.2, 'num_leaves': 31}",-0.9808374766708782,-0.6430157278683707,-0.6361359487626642,-0.6195065721460588,-0.537006482399285,-0.629991807089341,-0.7459525516782287,-0.5808064933707484,-0.8652144594316368,-0.9532501534977108,-0.7191717672914922,0.15106864620604085,4
0.15721006393432618,0.009565795637791443,0.005997562408447265,0.0007742402177215664,0.2,50,"{'learning_rate': 0.2, 'num_leaves': 50}",-0.9598567939480993,-0.645067643373078,-0.6563920605792418,-0.6438057906307194,-0.5437832825339837,-0.6223252692749759,-0.7625488800855423,-0.5561240990264688,-0.8762414743443041,-0.9386227393631636,-0.7204768033159576,0.1464449032511984,5
0.15900897979736328,0.007682655983411709,0.006196355819702149,0.000979209051589401,0.2,100,"{'learning_rate': 0.2, 'num_leaves': 100}",-0.9598567939480993,-0.645067643373078,-0.6563920605792418,-0.6438057906307194,-0.5437832825339837,-0.6223252692749759,-0.7625488800855423,-0.5561240990264688,-0.8762414743443041,-0.9386227393631636,-0.7204768033159576,0.1464449032511984,5
